Issue_id,Duplicated_issue,Title1,Description1,Title2,Description2,Label
259914,479060,quicksearch toolbar longer displays recipient focused sent,although performs way one would expect thunderbird still displays subject sender opposed subject recipient focused sent mail folder may cause confusion user wasnt aware could actually type recipient information previous versions thunderbird displayed correct title change context sentitems folder examine quicksearch toolbar dropdown,link notification window doesnt work fedora,description problem new message thunderbird appears notification window edge screen remember windows click link new window opened new message doesnt work fedora send email click link notification window appears new message arrived link doesnt work appear window message wch arrived,0
259918,479162,advanced account settings window size propertlyoptions unavailable,editing advanced account settingswhen one email account store messages inbox another email account window size properly clicking radio button inbox different account text field appears checkbox says include server getting new mail updated window display items properly fact like cancel button longer accessible guessing another button right text field isnt appearing see picture made available clearly window isnt resizing properlyyou see leftmost part cancel button shows tools account settings select account server settings advanced select inbox different account new items appear window window sized properly display items notice window cannot manually resized new items visiblethe window resize properly allow manual resizings picture httpwwwplueduellisocjbugpng,beta update shippedlocales locales include build,bug initially created clone bug simon get gozer list locales include beta release schedule httpswikimozillaorgreleasesthunderbirdbreleasetrackingschedule,0
259921,479200,saving attachments thunderbird provide yes button attempting overwrite existing files,yes buttons added dialog asks user want overwrite files saving multiple attachments also asks replace existing file prompt asks yesorno question user given cancel responses buttons say yes extremely quick fix familiar code open email multiple attachments rightclick attachments select save select directory contains files names attachments prompt appears asking want overwrite file want replace select cancel buttons read yes user properly answer question yes case user attachments name existing files happened,detach single attachment uses detach dialog instead,select single attachment detach using context menu get dialog directory picker says detach attachments httpmxrmozillaorgcommcentralsourcemailnewsbasesrcnsmessengercpp wherein detachattachment call delegates dirty work detachallattachments passing array thats good people would get confused arent able pick file name disk instead likely follow saveas code path followed delete warning,0
259934,479205,descriptions missing message list box msaa,microsoft active accessibility report full message header shown message list box instance message item list box subject test sender pete date msaa might report value item value reported determined wch column list box currently selected sorting value three header fields subject sender date reported msaa value perhaps msaa description microsoft outlook express currently difficult impossible assistive technology products automatically report message headers list box without implementing workaround,email doesnt show contentscreen empty,cant find way send incriminated email,0
259942,479207,quick search small,quick search gotten smaller placed right search bar unlike quick search allowed move mouse pointer quickly quick search text bar mouse point tends middle screen also made liberal use clear button right quick search allowed quickly clear results previous search could search waste another couple seconds ghlighting results mouse clear prefer way set refuse upgrade dont mind dropdown selection sender subject etc however need order upgrade order preference quick search centred middle search bar option moving centre clear button right quick search ability stretch search bar long get hundreds emails day work essential able filter messages quickly intuitively quick search previous versions allowed filter mail efficiently made productive upgrade version gher resolved look search toolbar quick search bar smaller right centred longer includes clear button quick search dont mind includes new selection subject sender etc,message aging retention delete messages days old doesnt work,set delete messages days old doesnt work test assumes built messages inbox toolsaccount settings disk space local folderspop mail offline disk space imap newsgroup accounts check radio button says delete messages days old enter value restart thunderbird step messages days old still step messages days old deleted,0
259951,479208,fonts cannot localized mozilla thunderbird firefox windows,general font replacement thunderbird globalintlcss fonts changed localized version require specific characters khmer indian languages many others thunderbird firefox display wte squares instead translated text font changed changing general windows titlebar font parameter right click desktop properties appearance tab advanced select active title bar change font dont know fonts controlled witn program determined windows calling windows open different windows major problem localized version complicates installation adding system requirements leaves tngs control localization team desirable able control thhe fonts title bar least two dialogs somehow depend windows see links screenshoots open localized version thunderbird firefox system wch active title bar font localized wte squares displayed titlebar display text localized script language title bar otherr two locations screen shoots incorrect display three separate problems httpwwwkhmerosinfotoolsbugstitlebarfontsjpg httpwwwkhmerosinfotoolsbugsaccset fontjpg httpwwwkhmerosinfotoolsbugsaccset fontjpg,message aging always delete read massages doesnt work,choose delete read massages doesnt work toolsaccount settings disk space local folderspop mail offline disk space imap newsgroup accounts choose delete read massages restart thunderbird step messages read deleted messages read deleted,0
259957,479290,thunderbird imap messages incomplete,thunderbird messages incomplete open outlook older build receive message new see complete close thunderbird open thundebird select message appears incomplete message complete read message received tvillegaspc uiamailiberopueblanet microsoft smtpsvc,bump maxversion numbers intree extensions tbapresmb,easy fix inspector see bug comment blanket rssdwilsh irc venkman magnus one guys grab,0
259958,479294,repeated items messengerdtd extensiondtd files,dtd files contain data repeated contradictory messengerdtd entity openmessagewindowcmdlabel open message entity openmessagewindowcmdaccesskey entity openmessagewindowcmdlabel open message entity openmessagewindowcmdaccesskey entity openmessagewindowcmdkey besides mentioned example also problems searchmailcmd nonjunkbutton entities file extensiondtd lines cmdupdate cmduninstall reported repeated probably important thunderbird except contradictory access key confuses scripts translate project turning dtd properties files format translation wch used several localization projects,duplicate sent folder,duplicate gesendet localized version sent folder see attached screenshot one empty seems quite different bug folder really file system jens users feb sent rwrr jens users feb sentmsf drwxrxrx jens users feb sentsbd like make away,0
259963,479324,upgrade hangs building summary file inbox load,ive updated thunderbird using gentoo ebuild athlon amd kernel xorgx system thunderbird profile stored vfat drive shared wink linux two accounts profile one pop download inbox primary storage account imported msoutlook way mozilla many months ago wink access edit use profile without problem even fails installation thunderbird gentoo attempt run thunderbird starts displays notng rightmost two panes messagelist message status message declares building summary file inbox active possible select folders tree control though display save account root folders wch display summary html pages restarting thunderbird alter situation neither compact folders neither deleting index files profile directory rebuilding windows linux messages sent notng downloaded doesnt seem get point running pop download smtp uploads seem work messages added sentmail folder specified profile wch different account inbox run command line warning printed console fgrep usrlibmozillathunderbirddefaultsprefthunderbirdjs file directory indeed file though theres allthunderbirdjs file directory copying allthunderbirdjs thunderbirdjs stops error appearing doesnt affect problem emerge mozillathunderbird replaces start thunderbird thunderbird hangs building summary file inbox message status bar loaded inbox summary continued startup operations active use flags crypt gtk debug java gnome gtk ldap debug xinerama xprint moznoxft running kde kernel xorgxr profile vfat partition account mailboxes partition,retrieved yahoo mail unread deleted account settings changed leave mail server,downloaded yahooca email messages arrived unread inbox noticed deleted server changed account server setting add option leave server unread messages inbox dissappeared longer messages yahoo server whoops didnt try,0
260004,479457,delete folder context menu entry next compact folder,folder created user imap account right click get context menu entry delete folder right next compact folder user wants compact folder wch thunderbird equivalent imap purge mistake clicks delete folder unexpected behaviour imho delete folder menu entry next compact folder wch often used command create new folder imap server right click folder name see context menu delete folder entry right compact folder entry,sidebars collapse according label width instead predefined minwidth,try make sidebar thunderbird narrower dragging sidebar splitter collapse immediately width sidebar equal label width firefox although sidebar doesnt collapse label crop able make sidebars narrower tnk behavior inconsistent since dont know wide label localization extension suppose extension could use wide description label makes difficult user customize width sidebars behavior noticeable using theme silvermel httpsaddonsmozillaorgthunderbirdaddon since uses kind letterspacing labels,0
260016,479459,howto setup account get local mail without requiring local pop server localhost,kmail use local postfix macnery procmail get local mail open new account thunderbird must specify pop smtp necessary onfor localhost,search function doesnt allow easy filing,thought put bug report feature request wle ago guess use multiple search addon sorry cant remember called dont see addons many search windows open time different accounts even one search window open search emails theres fast way filemove folders click file thru long list folders wch course takes time numerous folder list numerous file move addons isnt sometng would much appreciated thanks ton great wkdn michelle send screenshot give email addy love feature found,0
260020,479505,rfe different zones security privacy,currently several settings security privacy users comprehend settings add security privacy request enhancement put current several new security privacy features different zones ive made example html wch ill attach shortly open preferences sections youll see different security privacy settings grouped together security privacy settings grouped zones,fix header theme work well well vista,css patch current header theme tested vista better bryan worked one looks better,0
260034,479555,cannot send mail temporary directory contains nonascii characters,temporary directory contains nonascii characters thunderbird cannot send mails cannot create temporary nsmail files observer observed windows professional nonobserved windows windows bad lot beginer users czech characters path login name set tmp temp variables path containing nonascii characters open thunderbird create send mail appeares alert sending message failed unable open temporary file path nsmailhtml check temporary directory settings alert box displayed complete path file place nonascii characters containes bad characters screenshot comming important note bug presented also mozilla older presented mozilla searched bugzilla wasnt abel find appropriate mozilla bug please fix thunderbird realy affects many beginner user wch nonasci characters login names,imap namespaces visible server directory,imap namespaces specified advanced server settings visible folder list subscribe dialog imap server directory also specified using uwimap account settings server settings advanced enter public namespace verify namespace visible folder list subscribe dialog back account settings server settings advanced enter imap server directory namespace longer visible folder list subscribe dialog namespace visible even using imap server directory server version uwimape,0
260052,479602,implement wpad web proxy autodetect support thunderbird,bug implemented wpad support web proxy autodetect firefox seamonkey thunderbird yet guess matter specify gui,double accesskey menubars edit menu,linux seems favorite folders account settings use accesskey although latter defined wch doesnt matter favorite line httphgmozillaorgcommcentralannotatefcdmaillocaleschromemessengermessengerdtdl account line httphgmozillaorgcommcentralannotatefcdmaillocaleschromemessengermessengerdtdl,0
260076,479632,new mail notification icon using global inbox filters,email arrives account set use global inbox inbox local folders new mail notification appear popup alert box intermittent infrequently works never see system tray icon dont speakers macne cant tell whether new mail sound played add pop account use global inbox feature thunderbird turn show alert setting new mail send mail account wait arrive usually see popup alert never system tray icon popup alert wte icon system tray setting pop account back use inbox restores notification functionality,recent folders view displays previous one either favorite folders,changing folder view recent folders displays previous view example clicked right arrow see list favorite folders recent folders case recent folders view shows favorite folders clicked left arrow recent folders view shows folders click one arrows folders views change previous view favorite folders used right arrow folders left arrow recent folders view text recent folders displayed correctly folders display recent folders bug already beta tested yesterday still build,0
260102,479712,edit new removes benefice junk mail filter,thunderbird version html email wch contains images marked junk mail edit new example examine code images email automatically downloaded displaid select html junk mail wich contains images links optionnaly select email marked junk mail rightclick edit new previous dden images automatically downloaded real junk mail mailbox recieves spam emails junk email html editor behaviour email viewer extensions foxytunes themes nautical,moving emails undisclosed recipients causes hang current command succeed mail server responded message contains invalid header,trying move messages one email account another operation would fail error message current command succeed mail server responded message contains invalid header problem appears occur try move spam message undisclosed recipients field mozilla stops responding commands mail window shut restarted get spam message undisclosed recipients field attempt move spam message another account step described thunderbird becomes unstable restarted continue either work fail gracefully,0
260122,479750,profile serverusers wont show mails,windows server active directory use folder redirection redirect application data documents desktop use path serverusersusernameapplication data folder redirection problem start thunderbird see email account left pane see mails top window cant see mail text bottom window blank tng doubleclicking opening mails bug worked around map resourcs profile info network drive point thunderbird musername instead serverresourceusername see details show mail windows server windows clients,put signature bottom answer bottom quote,answered mail answer top quote signature bottom answer use signature switch signature bottom quote use ctrlc ctrlv signature want possible choice choice without using signature switch answer mail use signature switch signature ist bottom answer bottom quote choice put signature bottom answer usesignature switch,0
260134,479756,enough visible unread message summaries message summary pane,like read mail order received wch means sort message list recent message bottom list type read next unread message displays message body pane problem message list window visible message headers window scrolled lines messages already read two lines unread messages actually theres really one unread message visible message list looking current message tng like tngs reversed like lines top showing last two read messages lines showing ones havent read allows see activity particular message thread without scroll message list window repeatedly would great dden pref,create dummy extension high maxversion,people try run linked test case litmus fails extensions setting maxversion current builds builds almost never version tested litmus idea host simple extension maxversion link testcase requirement maxversion set sometng need figure hosting much issue would nice extension opened window,0
260135,479773,viewing message threads threads sorted last message thread first message,one nicest tngs googles gmail sort message threads date last message thread tnk mac mail reader also tng using message threads convenient problem new messages come thread dont see thread pages message list window thread started three days ago,poor response wake sleep state,thunderbird acts though braindead starting suspect threading lack thereof broken number threads allowed small complex account setups create complex account setup lets say email imap gcalendar rss feeds open thunderbird anew let computer sleep state open thunderbird least one systems thunderbird unresponsive recovering sleep state find faster kill restart starting new unresponsive clicks menu commands etc finished processing accounts snappier either threads need created put thread user interface priority,0
260184,479811,folder unable delete folder move mails folder,moved messages folder called design stuff folder called print design get errors enough space gigs available attacng screenshot sure causing error didnt try mimic folder erarchy image move emails one folder another design stuff folder called print design error appears regarding space gigs avalable drive emails move folder thunderbird,thunderbird crashes randomly sitting idle syslog shows big,running hardy heron imap configuration crashes randomly composingreading email times sitting idle server settings check new email every minutes cat varlogsyslog grep thund feb uburwalnut thunderbirdbin thunderbirdbin ipcclientcc big check leak first feb uburwalnut thunderbirdbin thunderbirdbin ipcclientcc big check leak first feb uburwalnut thunderbirdbin thunderbirdbin ipcclientcc big check leak first feb uburwalnut thunderbirdbin thunderbirdbin ipcclientcc big check leak first,0
260218,479825,copy mail sent folder imapssl fails often smtp also ssl based,use postfix based mailserver courier imap stunnel set valid ssl certificate provide ssl smtp imap use thunderbird access imapssl email often emails send problem getting copied sent mail folder using thunderbird use outlook way never problem sure problem seems happen use smtp imap ssl use imap ssl use plain text smtp tested old versions thunderbird well new version set account using courier imap stunnel imap ssl smtp ssl configure thunderbird use smtp ssl usernamepw authentication use imap ssl compose email press send email sent fine problem thunderbird tries copy email sent folder imap often fails get popup says problem copying mail sent folder would like try works try times fails untill restart thunderbird copied mail sent without problems outlook problems setup mailserver debian linux courier imap postfix smtp mta desktop windows thunderbird,would like open new tabs ctrlclick,proposed fix bug initially created clone bug ctrl click opens link new tab firefox messages folders,0
260250,479857,freezes every minutes,entire system freezes every miutes wle thunderbird running doesnt happen thunderbird running freezes around seconds one minute doesnt matter program thunderbird sometng else entire system freezes press ctrlaltdel comes thunderbird responding froze check email every minutes one email every accounts,access key address book conflicts activity manager tools menu,address book activity manager use tools menu,0
260270,479925,cannot change field sort order folder empty,cannot change field sort order folder empty introduced worked fine open empty folder click column change sort order column arrow changes click column notng happens arrow change sort order changed happens empty folders sort order change arrow,creating filter rule receiving auto response nextel phone message body,ive created auto responses using filter rules would triger auto response via att cell phone text message feature would get response problems would use nextel phone trigger auto response receive response body message would show little box question mark funny part send email thunderbird message would show problem receiving auto response problem would accure would forward sent message didnt show nextel body forward email would show problem somehow using auto response changes format email please help create filter rule trigger filter rule auto response using nextel text message feature wait response youll see text body trigger filter rule auto responseusing att cell phone wait response youll see response body message explained give response getting wouldnt get text response message body nextel cell phone software given response nextel phone received using att cell phone,0
260329,479939,leave server delete move inbox delete local deletemove,since upgrading tbird feature leave serve delete move inbox work properly anymore locally deleted moved mail deleted server next connect working anymore symptoms mail left server even mail deleted moved another location witn tbird unchecking leave server unconditionally move mail tbird remove server works checked several mail accounts witn tbird show symptoms ensure leave server delete move inbox checked send mail mailbox check arrival webmail download tbird delete mailbox witn tbird reconnect witn tbird refresh webmail check presence email repeat steps replaced move email local folders witn tbird cases email left server visible webmail tbird delete email server reconnect step step version,bug smtp send message join file,french sorry poor english use portable thunderbird version since beginning product enjoy cant send email file join return connexion serveur fail smtp bug windows vista familial bits since emails dont work properly thanks response send email file smtp failed,0
260330,480019,changing url new message text modified actual hyperlink,url wwwclassyeventscom message modified wwwclassyeventscom text changed underlying url example text message would say wwwclassyeventscom url would point wwwclassyeventscom create new message type url press enter back cursor modify url save message drafts open message draft folder ghlight doubleclick url popup window youll see url text actual link different different text actual hyperlink hyperlink match text,beta builds partial shredder branding,reason least builds shredder branding installer title bars dialog get thunderbird display useragent mentions thunderbird well little confused may happened current thoughts enableofficialbranding wasnt set builds,0
260422,480040,enabledisable message filter makes filter list jump top list,number message filters message filter dialog longer size list widget clicking checkmark icon enable disable filter force widget scroll top list isnt critical makes enabling disabling lots filters say youre changing use new global inbox real pain keester open message filters dialog tools message filters necessary add enough filters number filters greater size filters list widget resize dialog list widget smaller number filters scroll list click checkbox icon filter disable list widget scrolls back first entry redrawn widget check removed list entries showing,compact header preview header pane buttons change size clicked,button size disparity toggling mail headers pane view win shredder build buttons preview pane appear small compact header preview mode scale appears correct size full header display activated furthermore button sizes appear lack uniformity attached screenshot illustrates,0
260447,480091,getting new mail results folder processed error,cannot get new mail pop mail account time try get folder processed please wait processing complete get messages message first thought caused new global inbox functionality realized even deleting profile creating new one eachaccounthasitsownsetoffolders style thunderbird downloaded messages server stopped sending receiving trying sendreceive button results message popping,clean user name already created account give error,account user name server name already exists please enter different user name andor server name need want enable gssapi working basicly need new gssapi bug bug already talked different cases mozilla windows windows rvbpre shredderbpre,0
260449,480092,spamfilter work newsgroups could,read several unmoderated news groups noise signal ration amazingly would really cool thunderbird would allow users train spam filter automatically flag newsgroup posts junk,unable check mail startup errors hoses imap cache alert message unable write email mailbox,screenshot error message yet another screwy weird problem ive run accounts set check mail startup start shredder online mode errors unable write email mailbox make sure file system allows write privileges enough disk space copy mailbox screenshot attached get error every account configured pop imap ive got plenty disk space filesystem writeable getting error shredder pretty well hosed dialog windows refuse open imap cache imap accounts gets hosed redownloaded next time connect whats weirder start shredder offline mode online immediately get new mail works fine errors whatsoever tngs might funny config master password set prompt launch whether want online ive clue start debugging,0
260482,480095,custom mail headers inreplyto cannot passed command line,though compose remote counterpart allows adding subject new mail composed consume custom mail headers passed good example inreplyto header used replyto links debian mailing list httplistsdebianorgdebiandevelmsghtml click replyto links inreplyto parameter ignored thus breaking threads click mailtodebiandevellistsdebianorginreplytogaquuxlocalsubjectrere firefox sarge subject included inreplyto wont,jpg attachment size calculated wrong,jpg windows sent mail results attachments refused calculated sending mail attachment size message trying send exceeds global size limit bytes server message sent reduce message size try,0
260488,480117,movemail account doesnt get messages,tried thunderbird get back following working good time discovered thunderbird dont get mail message varmaillexey could cat file get mail thunderbird simply didnt get restarting thunderbird several times running tricks like compact folders empty trash run junk mail controls folder didnt help started got message fine tried copy message varmaillexey reproduce bug failed got message well couldnt reproduce,preference changes affect existing windows,editing value preference editor affect existing windows start new message set wrapping write text start new message write text results wrapped text wrapped text result text wapping,0
260534,480118,cant edit offlinecomposed messages,able edit offlinecomposed messages save mail try edit later notng happens start switch offline mode write mail save select drafts select mail notng online try edit mail thunderbird crashs,preference editor bind reset delete key,hard reset preference set especially multiple preferences necessary right click preference choose reset binding reset delete key seems logical would make resetting preferences much easier,0
260539,480119,rfe detect alert missing mailbox recreating,antivirus program found existing virus mailboxes quarantined mailbox files index files starting alert silently recreated mailboxes size bytes mailbox files quarantined alert user program startup andor mail check mailbox missing cannot accessed quarantine also occur open,message disappears message list sorted thread,using thread sorting message list given one thread removemove one message thread messages thread disappear message list switcng sort criterias bring message back however using search box find message ghost message comes back switch another folder come back select thread criteria folder remove one message thread change sort criteria chronological example message disappeared search message subject works fine switch another folder come back lost message reappear message one thread diappears message list eventualy reappears message disappear seems problem appeared recent versions thunderbird,0
260542,480127,doctype ignored renderer table behaving,multipart email doctype set following doctype html public wcdtd html transitionalen httpwwwworgtrhtmlloosedtd tag table support argument cellspacing example unfortunately render different cannot tell doctype problem renderer problem assuming doctype create html email aforementioned doctype tag source email include tables differing cellspacing view email thunderbird see difference cut paste html part file view firefox compressed table expanded table spacing,fix aboutrights label version bug,see bug details,0
260552,480137,previousnext button shown default message window,doubleclick rss feed message firefox show previousnext button default customize show default button comes would good doubleclick message open window previousnext button shown toolbar default message window previousnext button enabled default,unable send email smtp recognized,unable send email thunderbird account wle business problem occur wle using thunderbird home new att internet account business,0
260588,480138,total message count incorrect folder downloading body previously downloaded header,recently upgraded thunderbird thunderbird found fetch headers option account settings server settings downloaded mail went back opened message clicked link download message body looks like thunderbird creates new unread message message body deletes pureheader message unread message count incremented decremented correctly total message count decremented lead folder containing messages latedownloaded bodies say contains messages deleting messages reduce message count zero correct total turn fetch headers account download message header account open message click link click download rest message total field right bottom status bar incorrect repeating steps would decrement total message body downloaded turning total field left folderbar tng showed number total message count folder changed total message count either incremented replacement bodied message created decremented bodyless message goes away,address book wont load,abookmab storymab report locked use another application open previous release addresses intact open thunderbird addresses shown address book abookmab storymab report locked use another application application running files locked read address books function properly release expected address book load,0
260629,480268,getting mail freeze bad header mail,getting mail freeze receive mail incomplete header returnpath willistargetedmarketingbiz received adsldslirvncapacbellnet maillibertysurfnet ddef sflamentlibertysurffr mon sep sender willistargetedmarketingbiz derived envelope postmasterlibertysurffr date mon sep added postmasterlibertysurffr messageid returnpath huntertargetedmarketingbiz received hostpoolinterbusinessit maillibertysurfnet fcb thu sep sender huntertargetedmarketingbiz derived envelope postmasterlibertysurffr date thu sep added postmasterlibertysurffr messageid fan work around connect web mail delete wrong mail launch againt get mail thunderbird remaining mails uploaded correctly,shortcut activity manager window,shortcut request order facilitate migration mailapp add applekey cmd short cut activity manager window,0
260644,480276,enh make simple htmlsanitized mode useful,view simple html option great unfortunately trims much stuff example removes font face size information none wch possibly harmful inclusion three items would make feature much useful could filter harmful items would even better perhaps need another level sortasanitized enhancement request enhancement request enhancement request enhancement request,treat spam every mail client react feature request,suggestion get rid spam every mail client would react every spam message reply people sending spam mails wouldnt able handle legitimate buyers requests anymore mail client would option reply every mail tagged spam could easily done thus clearing internet spam didnt try,0
260662,480291,new mail sound played systemspeaker,new mail sound played systemspeaker via ossalsaesound send mail self get mail sound emitted pcspeaker sound card oness speakers sound coming ones speakers,thunderbird freezes attempting create folder create subfolder via right click menu,thunderbird freezes attempting create folder create subfolder via right click menu right click account sub folder open sub menu click create folder add subfolder thunderbird freezes window open allow naming foldersubfolder doesnt thunderbird freezes,0
260665,480302,thunderbird cannot search encrypted messages,know old bug related mozillasepcific bugzilla since way file bug thunderbird specifically thought well sorry come double really important issue issue enigmail used encrypt messages messages cannot searched keywords tnk easily understandable case hand also easily understandable incredibly important feature missing trying convince employer switch outlook thunderbirdenigmail likely happen cannot find emails anymore limitation makes otherwise wonderful mailclient encryption module basically unusable serious environment enigmail issue since control called right thunderbird knows call enigmail message needs displayed therefore thunderbird also know call enigmail message needs looked order search stuff know performance issues anytng better notng performance issues addressed later long least chance find emails sent received advocate using open source software using encryption would like done businesses mission critical environments well unless business critical feature search works even one uses encryption going happen thunderbird really excellent enjoy using much please consider importance issue thank much tom enigmail opengpg installed thunderbird receive encrypted message try find message searcng sometng body see could find message traversing mbox file thunderbird recognized encrypted message called enigmail translate clear text needed know thunderbird uses indexing find stuff faster would willing foresake feature could least search encrypted messages,warningunrecognized command line flag mail launch thunderbird mail,originally filed httpsbugzillaredhatcomshowbugcgiid issue thunderbird mail get following warning message warningunrecognized command line flag mail run thunderbird help notice option mail run thunderbird mail error message opens mail folder window withtout complaints,0
260691,480308,double click file dialog opens wrong file,lets say use file dialog firefox thunderbird use opening file attacng file whatever lets say dialog opens directory seven items example directory contains files files displayed scroll see file move mouse last item currently displayed pane lists files file double click notice opened file curse first click double click seems say user wanted select last file currently displayed ill nice scroll line ghlight second click seems say user double clicked well guess second click double click file lets open one sadly wrong double clicked browser happened super fast slipping file mouse halfway double click default configurations thunderbird firefox,message compose window get notified offline mode selected,start replying message pass thunderbird offline mode finish composing message offline send button still labeled send take account would expect button labeled send later pressing button would queue email send get back online,0
260692,480320,encoding change incorrectly email encodings replied,encoding headers changed replying email email sent originally sometng like konstanty isoqbiabkowski emailaddress evolution email reply changed isoqkonstanty isoqbiabkowski emailaddress mailmozillathunderbird changes character interpreted iso instead iso encoding stay original,display newly received messages broken grouped sort mode displays duplicate next message list,new messages received thunderbird bpre since approx message subject display message list newly received imap messages broken new messages shown subjects previous messages properly bold indicating unread message new messages simply appear though copies existing messages happens imap account long user change folder displays wle receiving mail switcng different folder switcng back works around problem makes display correct consistent steps repro provided open thunderbird navigate inbox imap account send test message self said account click get mail initiate mail retrieval new message line appears subject nonbold string text previous existing message new message line appear bold text correct subject text far know happens imap accounts tested pop account occur tested separate imap accounts occurs,0
260709,480401,using new feature mailbox place junk mail filter seems efficient,mark mail junk manually mails marked junk automatically sure linked also systematically startup popup saying current folder process create accounts using accounts one place feature set junk filter get new mails junk mail detected junk mail detected,crash debug version shredder clicking link,pulled changeset bdba compiled clicked link message wch hope attach thunderbird printed following gdb console webshell xab assertion null channel channel file mozilladistincludeneckonsnetutilh line program received signal excbadaccess would crash let continue irc maildev bwinton gdb running would love help track reliably reproduce whomever ends bug wants information help figure whats happeninghow fix later would work view attached message click main banner shredderdebug crashes perhaps taken top message thats nondebug version shredder seems reasonable,0
260729,480414,deleting single message trash without confirmation dialog,would great security issue ask user permanently deleting message deleting inbox message goes trash rescued deleting trash message permanantly deleted confirmation dialog appear move mail trash open trash folder press delete message trash message deleted without confirmation popup confirmation dialog saying sure want delete selected messages,add mode attribute folder menu popups missing,currently menupops like one httphgmozillaorgcommcentralannotatebbebmailbasecontentsearchdialogxull miss mode attribute menupops listing folders see example menupopup elements mailwindowoverlayxul menupopups attribute missing cannot example copymove messages every mail folder newsgroup,0
260735,480426,crash viewing particular email message,attached sample html message wch causes crash viewed either automatically preview pane switched double clicking message open eml message file attached fileopen saved message thunderbird opens message display window briefly crasng exiting appears though problem occurs parsing rendering message rendered message without crasng problem experienced thuderbird version,change cancelled canceled aboutrights,shown bug cancelled british spelling canceled get patch shortly,0
260744,480436,opening file dialog could use precise instructions,doubleclick attachment excel file open file dialog appears choose checkbox whose label automatically files like one sentence appear underneath sentence word downloads attachments reason downloads section exists firefox thunderbird,find doesnt work email selected start page thunderbrowse,ctrl doesnt work long email selected user ctrlfs start page bar doesnt show used work tbbpre doesnt work tbb also uses browserid attribute doesnt work open find bar email message extremely annoying overrides thunderbrowse start thunderbird ctrl start page thunderbrowse webpage bar magically doesnt open amazing bar opened regardless browserid rather pointless attribute bar open mail messages,0
260775,480439,adding card multiple lists generates multiple cards,adding card multiple lists generates multiple instances card edit info one updated others create new card fill details create lists drag created card lists click parsonal address book thats created lists card see multiple instances card action generates multiple instances card one card could added multiple lists without generating copies,folder processed message seems stall web browsing,find firefox stalling downloading website click get mail command mozilla thunderbird comes message folder processed please wait processing complete get messages website attempting retrieve longer hangs actually find check thunderbird messages without getting folder processed message use antivirus zonealarm basic firewall dont know whether bearing thunderbird process folders frequently many messages inbox dont compact folders command checked tooloptionsnetwork disc space couldnt reproduce notice firefox hanging attempting retrieve web page click get mail command thunderbird receive message folder processed please wait processing complete get messages wait requested web page retrieved check mail folder message longer shows close thunderbird retrieval web pages apparently hangs thunderbird finished processing folders message shown checking email late even close thunderbird otherwise would need close thunderbird fetcng new incoming email messages,0
260783,480470,accessing imap folder many messages slow due checking downloading headers,used mozilla mail mail application linux box work imap server folders messages select folders message list displayed fast newest thunderbird get information status bar downloading headers number headers downloaded slowly increasing make long tngs short comparison mozilla mail thunderbird imap folders many messages usable amount time needed download headers every time folder selected,customize toolbar button archive,customizing toolbars buttons reply junk delete etc notng arcve seems missed button available directly message message preview pane fullwindow message view since buttons like junk made available customizing toolbars makes sense also offer arcve completeness way message preview pane still ability send messages arcve use thunderbird preview pane select message click arcve button upper toolbar wait cant like arcve feature havent played much come real handy cant wait official release version thunderbird start using feature work computer,0
260787,480505,empty folder folders unread messages display zero count,using unread total size columns folder pane number displayed empty folders column blank would easier follow folder structure zero displayed folders,checkget messages accounts,accounts set server startup clicking get mail gets mail first accounts clicking several times maybe gets mail first accounts never accounts click arrow choose account also check new messages every minutes automaticaly download new messages turned gets first accounts every minutes click arrow next get mail click every account get mail set accounts server set autoget mail every min optional send emails click get mail wait min gets mail first accounts varies got mail accounts,0
260788,480511,browser crashes complicated mailto link,open mailto link quite complicated example mailtoboaziasedusubjectbremdbremovedfourierminiworkshopbodyadearassafaviboazbennyehudelchananguyirititaiajeffjoelmikemulinatiodedryanvanaaaaninformalworkshoparoundaaharmonicanalysisofbooleanfunctionsaawilltakeplaceinyaleuniversitynewhavenonaatuesdayandwednesdaysepandmaybemondayseptemberafternoonalsoaaitwillbegreatifyoucanparticipateawewillpaythehotelexpencesinnewhavenaaayoursgil browser crashes happens firefox believe problem browser rather thunderbird also started happening upgraded latest version thunderbird version open page httpwwwmathiaseduboazreminderscalendarhtml browser firefox click edit links browser crashes opened compose message window,secerrorunknownissuer network solutions certificate,use last thunderbird connecting imapsmtp mail server tls server uses network solutions certificat signed want connect thunderbird warning message secerrorunknownissuer thats normal signed certificate hand use certificate firefox works warnings notng thunderbird sets warning certificates maybe update trustlist warning outlook express regards use mail server tls network solutions certificate add except thats good solution signed certificate thats cost money,0
