Issue_id,Duplicated_issue,Title1,Description1,Title2,Description2,Label
339175,622639,find tool bar neither find next find previous work message window,reproduces message window opened doubleclicking arbitrary message message list problem preview main windowthree pane display default arbitrary message doubleclicked message list message window opened ctrlf arbitrary search key input push find next find previous button find tool bar javascript console message error canfindagaininpage defined source file chromemessengercontentmailwindowoverlayjs line error canfindagaininpage defined source file chromemessengercontentmailwindowoverlayjs line error canfindagaininpage defined source file chromemessengercontentmailwindowoverlayjs line error uncaught exception exception javascript error canfindagaininpage defined file chromemessengercontentmailwindowoverlayjs line calling method nsicontrollerdocommand nsresult nserrorxpcjavascripterrorwithdetails location frame chromeglobalcontentglobaloverlayjs anonymous line data yes windows version alpha,unable write email inbox,using thunderbird lateston windows wearthlink pop isp email working fine unknown reasons computer slow hard shutdown power wle email open restarted computer reopened thunderbird tried download new email got unable write email inbox error tried already documented steps related links failed workaround details unclear happened hard shutdown restart computer unable write email inbox able write email tried fix compacting inbox repairing inbox compacting folders creating new folder replacing inbox contents real fix httpkbmozillazineorgcompactingfolders failed tried download email earthlink webmail delete webmail retry downloading future new messages thunderbird still success downloaded email thunderbird computer worked ruled isp issue tried computer wthe issue still failed wsubject error message finally worked around creating brand new profile empty inbox copying email folders old profile new profile including separate folder containing messages corrupted inbox aalso copied address book done save folders corrupted profile restarted thunderbird new profile emails download fine successfully past inbox messages available even moved separate folder real inbox downloads continued work observations creating deleting allowing new inbox folder created even new empty one left empty fix problem cases case must corrupted information somewhere profile directory purged unless whole new profile created copying folders old profile new profile works well messages lost bug technically resolved fixed also notng isp certain type message header case may important early process copied inbox containing messages backup folder copy completed actually said copied messages somehow message counter getting updated even though unable write email inbox message displaying bottom line bug technically resolved fixed would like least detailed error message explaining real reason mail retrievable would like builtin recovery procedure avoid need make whole new profile set major severity due fact unclear pervasive since trigger unknown extremely rare encounter lower normal severity,0
339240,622775,printing emails,attempt print email fails error messages printer available document cannot change wle printing print preview goes print preview view email click print icon wait dialogue boexes appear dialogue box preparing print status,reply header wrong data,using thunderbird solaris solaris reply mail opened using file open saved message reply mail wrong data open file using reply opened mail,0
339248,622794,thunderbird dont count well counts files twice moved filter,please create folder current mail account create filter wch moves files global mailbox root mailbox folder look dock icon new mail arrive display instead one see gher please note setup contain emails account wch mails sent global mailbox number arrived mails wrong dock icon good number mails displayed dock icon,archiving yearmonth doesnt create monthly folder,settings follow mailserverdefaultarcvegranularity mailidentitydefaultarcvegranularity pop account everytng local folders missing november december months hasnt create january folder yet workflow follow filter emails mostly spam mark unread arcve regression hunting first email didnt get folder dated last one ended monthly subfolder dated guessing changed nightly builds two arcve batches mail moved yearmonth folders results mail moved year folder,0
339275,623146,move manual junk broken local folders new profile,move manual junk broken local folders new profile build new profile test new profile dummy pop global inbox throw inbox messages tools junk settings local move junk junk local tools junk settings local manual junk move mark message junk message moved junk folder build new profile test new profile dummy pop global inbox throw inbox messages account settings popacct junk settings move junk junk local options privacy junk manual junk move mark messages junk messages moved junk folder fail build profile test clone test mark message junk message moved junk folder account settings popacct junk settings move junk junk local options privacy junk manual junk move mark message junk messages moved junk folder relevantlooking pref diffs pref diffs test old test new userprefmailserverservermanualmark true userprefmailserverservermoveonspam true userprefmailserverserverserverfiltername spamassassin userprefmailserverserverspamactiontargetaccount mailboxnobodylocalfolders userprefmailserverserverspamactiontargetfolder mailboxnobodylocalfoldersjunk userprefmailserverservermoveonspam true userprefmailspammanualmark true userprefmailspamversion pref diffs test old test oldnew userprefmailserverservermoveonspam true userprefmailspammanualmark true userprefmailspamversion pref diffs test new test oldnew userprefmailserverservermanualmark true userprefmailserverservermoveonspam true userprefmailserverserverserverfiltername spamassassin userprefmailserverserverspamactiontargetaccount mailboxnobodylocalfolders userprefmailserverserverspamactiontargetfolder mailboxnobodylocalfoldersjunk looks like new stuff bug doesnt set necessary prefs apply local folders account possibly bug,new mail notification imap right startup gets mails sent startup,start gets new mails sent startup dont get new mail notification example someone sends emails running start gets new mails dont get new mail notification next arrivals new mails session new mail notification working example still running since someone sends emails gets new mails get new mail notifications expected remark using imap remember worked well pop,0
339288,623151,bold chars cyrillic message subjects,font used show cyrillic news message subjects headers pane bold chars looking exactly like nonbold latin chars hand look way supposed unread messages bold read normal find newsgroup cyrillic messages observe bolds subjects bolds present cyrillic mac mozilla generally mess,migration assistant installation addons longer works trunk builds,picked tester via getsatisfaction try use migration assistant install extra folder columns compact header addons offers file download rather installing error console points extensionconfiguratoronload problem uses applicationextensions wch longer valid also uses logexception wch isnt defined filescope,0
339295,623171,reply reply forward work intermitently regardless attachments,replying replying forwarding emails send button clickable actually anytng cant seem narrow activity except notice happen virtually email replied often emails page text thunderbird actually crash close message window save draft continue normal recieve given email click reply reply forward type message text hope send button operable send button work copy typed text clipboard paste back new clear message paste clipboard new clear message email generally able sent however include message replied often created problem message send send button clicked,move still downloading message inbox results message removed source inbox,move still downloading message inbox results message removed source inbox disappears secs appears back tuxcrafter migrating users thunderbird last weeks tuxcrafter zarafa gnulinux server dovecot postfix tuxcrafter davical calender contacts server tuxcrafter discovered bug latest thunderbird regarding moving messages mail box tuxcrafter move message attachment still process downloading status bar indication move message sub dir inbox tuxcrafter messages disappears seconds show source inbox tuxcrafter tried using mailserverdefaultmimepartsondemand false mailserverdefaultfetchbychunks false tuxcrafter problem stays tuxcrafter could reproduce customer doc exl attachments select message doc attachment move still downloading inbox inbox subfolder back inbox wait message appear duplicated messages broken work flows loss mental control end users message moved,0
339316,623346,email comunication apple user reply cant send email back,dear sirs sorry bad english live germany normaly use another language want report bug hope use thunderbird version dont use nighly rebuild need client company need stable program email communication apple user apple user uses apple message framework applemail reply email partner possible send email back send message html email error message senden der nachricht ist fehlgeschlagen die nachricht konnte nicht gesendet werden der postausgangsserver smtp mailideainfode ist entweder nicht verf gbar oder lehnt die verbindung bitte berpr fen sie ihre smtp server einstellungen korrekt sind und versuchen sie dann noch einmal zweifelsfall kontaktieren sie ihren netzwerk admininstrator smtp settings call internetprovider told dont get email checked user log pop email outlook express clicking use another unicode problem send email person tnk problem mozilla best regards roland sirtl bad endorf germany email reply times apple user using applemail possible reply message problems translating unicode sent html file native english person mail private,show total file size attachments,would nice would show total file size attachments obove attachment box right next word attachments see attached screenshot yellow area could display total file size attachments user could see big message become total emails size exceed emailproviders messagesizerestrictions,0
339376,623448,download messages offline use work mailboxes space,mailbox space name sure wch took worked download offline use work create file unix mail file format information create mailfolder space put mail try download offline use work offline offline try open old message mailbox say loading message hang would open message new message window changed foldernames instead space name worked fine,readwrite use readwrite size net file current size pathological hangs,sending file still taking forever using imap extension network share wch exacerbated problem problems noticed using wireshark dump smb read size reading chunks increased read speed dedicated net mbs less expected max measured mbs using cygwins program read network file problem network size also gives low order also network usage send file would taken crashed trying send due trying also save message composing time adding seconds cycle read pdf disknet send sendmail read needed read attachment twice copy sent folder send imap total minutes save copy time minutes triggered well trying save work adding time message open compose attachment also started saving sometng would taken completely unacceptable performance local local including network thats megabytes megabits actual measured maxumums write mbread put large file local share wtuned network drag note local network use imap try send file note tbird uses max network bandwidth takes way long send file seconds send file thats times long process hung tbird hung trying send file due slow likely due trying save work file sent file compose buffer len file transfer local server done seconds optimized would take second gmail space sending multimeg file shouldnt unreasonable tbirds perf,0
339391,623503,message pane scrollbars jump top new junk mail comes,bug ended regressing bug reading message scrollbars message pane folder gets new mail gets marked junk end reloading message reading causing scrollbars jump back top,factor mozmill contenttab helpers separate file,patch going need aboutsupport tests,0
339403,623504,receive pop email mail server xyzcom responded user,soon open thunderbird attempt get mail get two message dialog boxes responce first says sending password succeed mail server xyzcom responded notng colon click first dialog box second dialog box pops says sending username succeed mail server xyzcom responded user attached pop log file start thunderbird click get mail button click error dialog boxes notng mail downloaded similar bug bug second dialog box,aix compilation errors storagebackport,applying patch bug storagebackport compilation fails error cbuild dmozstaticmailbuild dhavestdinth dhaveinttypesh dmozxul dmozprofilelocking dmozrdf dbuildctypes dmozmork dmozdllsuffixso dxpunix dunixasyncdns dmozaccessibilityatk datkmajorversion datkminorversion datkrevversion dcommconfigh dmozillaclient homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp mozilladistincludemozillamutexh line omitted keyword private assumed base class blockingresourcebase homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier asyncbindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier asyncbindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier asyncbindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier asyncbindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier asyncbindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line qualifier bindingparams defined current scope homeulinksrccommstoragebackportsrcmozstoragebindingparamscpp line text unexpected gmake mozstoragebindingparamso error gmake leaving directory homeulinksrccommobjtboptstoragebackportsrc gmake libs error gmake leaving directory homeulinksrccommobjtboptstoragebackport gmake default error,0
339410,623602,images displayed inside message body popimaprss,see link either preview pane message open rss message image hyperlink,key combinations altgr display anything,text edit field key combination using altgr write anytng example altgre write notng happens idem altgr displayed combinations work fine program user account firefox version including recent affected bug thunderbird problem appears disappears along versions sorry remember working version number configure special keyboard shortcut thunderbird windows except one use special keyboard driver special keyboard configuration standard french configuration list addons accountex adblock plus dictionaries tried disable bug still message error console bug happens text edit field search field body created mail subject address field etc launch thunderbird enter text edit field search field typein key combination altgre depending keyboard regional configuration notng happens symbol inserted field single key works fine symbol inserted field,0
339424,623769,attaching old mails new one,compose new email possible attach older email like outlook via dragdrop via way compose new mail folder like inbox grab available mail try dragdrop new mail,message opens new window even existing message window selected,clicking message open message new window even though existing message window option selected usually happens immediately launcng thunderbird launch thunderbird tools options reading display open messages existing message window click quitexit thunderbird relaunch thunderbird click message list messages click next message list instead opening message existing window message load new window new tab despite selected existing window preferences expected message loadopen existing window started happening recently use thunderbird access two imap accounts gmail account problem occur intermittently three accounts seems happen right launcng thunderbird,0
339446,623916,message label showhide toolbar,would useful able showde messages label certain way quickly toolbar checkbox label none would ideal,mail hanging crashing,wle checking new mail tbird crashes every messages started happening happens multiple macnes know computer keep volume stored mail journalist causing problem getting spinning ball says server timed simply crashes frustrated eating much chocolate ready migrate gmail see see,0
339480,623931,cannot display apple mail email written charset,receiving simplified cnese email prepared send apple mail thunderbird displays message square triangale apple macne mac location language cna simplified cnese respectively use apple mail produce simplified cnese email send another linux macne location languang cna simplified cnese respectively use thunderbird receive email thunderbird displays message square triangle thunderbird displays message simplified cnese character referring email header apple mail treats charset euccn checking file charsetaliasproperties section aliases include euccn yet iii suggest add two lines aliases section fix bug apple mail euccngb iii already tried linux macne works,resizewindowsection handles made useless right clicking resizing,minor issue resolved relauncng program click drag windowsegmentresize handle wle dragging right click unable resize section relaunch resize section handle bumps dragged able dragged normal godspeed gentlemen,0
339491,623936,missing menu ids,ids missing thunderbird extension requires run please could add ids thunderbird chromemessengercontentmessengerxul missing save file menu edit menu find select chromemessengercontentaddressbookaddressbookxul view menu show name sort,take hour maybe forward email aknown addressand sometimes stops altogether,present often impossible send reply hangs occasionaly works hour often drops altogether applies forwarding odinary measages even uninstalled thunderbird left threedays using web page send receive slowbut works downloaded current version tried problems tng could back earlier version works please read email reply attachments says assembling etc hangs hour let iti usually give send website,0
339492,624014,sort messages date subjects thread pane garbage,select viewsort bydate labels message list panel show interesting utf caracters correct labels example today label empty yesterday adcol last week cyril cnease chars displayed select viewsort bydate option voil shows unacceptable labels show correct labels like windows,parsing message start multiple lines causes single message become many,weekly get messages broken segments exactly line starting going since least thunderbird someone needs look parsing logic make robust example never happens kmail open source mail readers place gzipped file incoming mbox thunderbird make thunderbird read incoming mail look broken message message two segments message single unbroken message,0
339505,624092,attachment box disappear emptied,add attachment delete times case want add different file readd file later sometng attachment box disappears tnk appeared stay messages sent user sacrificed fulllength address fields shed probably want attachment box stay,error thunderbirds javascript code use undefined object subscribeonload chromemessengercontentsubscribejs,one time got error message thunderbirds error console stating uninitialized servermenu variable used line chromemessengercontentsubscribejs module function subscribeonload reviewing code see happen variable initialized one folder folderserver instanceof componentsinterfacesnsisubscribableserver branch later used next gserveruri branch independently first one program enter first branch enters second one get error easy need reproduce obvious code badly code fails code runs expected guess move var servermenu documentgetelementbyidservermenu variable declaration front current folder folderserver instanceof componentsinterfacesnsisubscribableserver branch,0
339523,624108,search mail imap crashes,wle searcng entire imap folder erarchy messages containing portion address causes repeatable crashes large imap erarchy search top level mail containing partial address watch crash apple crash dialog box appears thunderbird freezes must force quit found emails looking,land aboutsupport,aboutsupport useful troubleshooting tool idea list account settings modified prefs one spot provide easy safe means communicating settings people help troubleshoot issue,0
339559,624150,freezes selected show read threaded mode,probably freeze tens minutes waiting kill window open long newsgroup example openwatcomusersccpp messages openwatcomcontributors messages turn threaded view view sorting threaded sorry dont know looks english work russian interface try show unreaded messages view messages unread,generalize aboutrights code redirector,patch want map aboutsupport uri page need fullfledged redirector code really version httpsmxrmozillaorgcommcentralsourcemozillabrowsercomponentsaboutaboutredirectorcpp,0
339566,624159,text repositioned scrolls caret moved via arrows misspelled word,enter new english text wch spellchecker marks words move cursor words leftright updown editor hardly scrollsrepositions text window find precise rules usually current line become first last line window,inline attached file hangs thunderbird,email received inline attachement displayed body email thunderbird stucked input allowed main window one core used killed restart necessary observed leopard self hosted imap dovecot postfix debian stable server stack cannot attached file sensitive sql dump forum ill try reproduce bug home made file receive email inline attachement open thunderbird try read mail clicking email first lines displayed fine horizontal line giving name file thunderbird stucked killed profit sorry couldnt resist expected read whole email thunderbird stucked need killed see,0
339591,624195,mail open animated gifs,open email wch includes animated gifs gifs appear red diamond upper left hand corner open thunderbird blocking image looking show image button toolbar present feel setting needs changed adjusted cannot figure,messages remaining hotmailcom server instead automatically erased,downloads messages hotmailcom server using webmail extension mails still remain original server like account set let messages server erase options despite arent set thats download automatically new messages wch activated open hotmailcom account setup upon server parameters set check mail startup check new messages every download automatically new messages empty bin quit let download headers let messages server unchecked verify messages hotmailcom account according button every time hotmailcom account checks new mails original server duplicated messages appear never erased need erased directly original server last downloaded messages stay left user downloaded duplicated erased original server last time new upcoming messages already downloaded downloaded next time seems appear since version sure may,0
339600,624341,edited options inside restored restart mailnewsreplyheadertype set change mailnewsreplyheaderxxx via config editor reset restart,try tune answered letters header change works restarted tools options advanced general options editor double click mailnewsreplyheaderauthorwrite enter new contents example wrote close editor click window topright corner answer letter result empty lines line break inside wrong another story narkady vbelousov wrote restart answer letter result oldstandard header,update check default mailer work new way glib,assume thunderbird checks default mail application start way firefox default browser application means bug valid thunderbird although starting glib way app declare supports opening uri scheme changed used sometng living gconf use mime system mime type like xschemehandlermailto old way doesnt work anymore glib used distributions releasing spring see httpsbugzillagnomeorgshowbugcgiid first part httpwwwhadessnetnewcontrolcenterandyouhtml background bug contains detailed steps based firefox code fix havent looked thunderbird code though cant give detailed steps straightforward anyone knowing code,0
339605,624440,selecting next message mouse doesnt change focus indicator altthreepane view,reproduce buy mac grab build tbird select message select another message expected first selected messages selection color back wte mail list actual message row remains blue message selected also remains blue whatever color messages label set screenshot show,fully fix oncomposerfromchanged bug,filed port bug puzzled changed cases bug fix confused vars named goptionchanged wch seems correct versus comments manually checked couldnt case manually unchecked shouldnt useencryptionusesigning value explicitly set signmessage cases shouldnt gencryptoptionchanged gsignoptionchanged reset false cases code correct maybe modifyingadding comments would clarify,0
339613,624486,mails wrong order ordering date,since two days recieved second mail top view attachment thunderbird mixes order mails ordered date order mails date wrong order mails ordered mails chronically newest mails top youll find screenshot mail order wwwswissgenieletzebuergorgbugthunderbirdgif numbers filename timestamp screenshot,gmail imap deleting message thunderbird trash synced gmailtrash compacting thunderbird trash,gmail imap deleting message thunderbird trash synced gmailtrash compacting thunderbird trash immediate sync deletion trash gmailtrash without compacting trash without compacting trash trash gmail webinferface trash asynchronous problem occurs gmailtrash cannot reproduce folders delete message gmailinbox thunderbird via gmail imap look gmail webinterface inbox message deleted expected sync works well open gmailtrash thunderbird via gmail imap delete message look gmail webinterface trash message still deleted thus moment thunderbird gmail asynchronous compact thunderbird trash folder rightclick trash chose compact look gmail webinterface trash message gone soon message deleted gmailtrash thunderbird via gmail imap immediately synced gmail compacting trash,0
339625,624567,unspecified error,trying open thunderbird setup firefoxs downloads get unspecified error download thunderbird firefox firefox downloads click open got unspecified error message information software automatically started thunderbird setup,text buttons migration assistant dont line least,seen httpwwwmozillamessagingcomimgthunderbirdfeaturebgupgradepng look close next text bottom buttons look reply forward text top buttons reported garybernhardt twitter,0
339690,624644,occasionally misses new message two imap idles,thunderbird idle mode imap session bunch new messages arrive rapid succession open folder one two messages may fail show display transcript imap server exemplifies idle idling timeout minutes exists fetch uid flags draft seen fetch uid flags draft seen fetch uid flags draft seen done event time secs idle completed secs noop event time secs noop completed secs uid fetch flags fetch uid flags draft seen event time secs fetch completed secs uid fetch uid rfcsize flags bodypeekheaderfields subject date messageid priority xpriority references newsgroups inreplyto contenttype fetch uid rfcsize bodyheaderfields subject date messageid priority xpriority references newsgroups inreplyto contenttype messageid gduzitlnetua amaro raphael xtoslhlgromecom aaddict aaddictmacleancom subject rlex repiicas date wed sep contenttype multipartalternative,empty message body window,messages one popaccounts thunderbird everytng fine december since old messages showed like empty new messages december problem althrough search function works messages cant read old messages need send profile files testing couldnt reproduce dont know,0
339711,624671,blank window leftover deleting account account settings,seen wle testing version alpha sure related bug str account manager delete imap account receive confirmation click account deleted blank window pops wont away menu items greyed able exit thunderbird received crash wle trying reproduce tbq running,allow skipping send smtp writing reply directly sameasoriginal imap folder,anyone know good way aceve replying message imap folder without sending another duplicate copy smtp aceved conventional gui mail client especially thunderbird goal infolder conversation without duplicate management comes also send smtp possible shared imap folders peruser seen indices subscribed recipients guaranteed see new messages without arriving internet thunderbird capable storing copy reply folder original message account options wch half way pressing save sends message drafts probably even bigger patch try put draft message folder original send functionality augmented addon check account settings copy placement ask user desired action also posted httpserverfaultcomquestionshowtoaceveinfolderdiscussionswitmapskipsmtpsendthunderbird,0
339745,624694,compose window hides switch another program return,mail newsgroups window open click write compose new message compose windows opens switch another program like firefox cmdtab copy sometng switch back thunderbird cmdtab compose windows des bend mail newsgroups window use key command cmd bring compose window front bug happens time time several mac users confirmed problem probably maconly maybe based window handling mac operating system using thunderbird mac problem also reproduced nightly build mozilla macintosh ppc mac macho rva thunderbirda mnenhy compose window move backwards another program return,check temporary directory setting,thunderbird year problems months ago started getting error sending message failed unable open temporary file cusersmikeappdatalocaltempnsmailtmp tech tried everytng could tnk cannot send mail please help couple people forum problem posted tonight understand adt files acrobat referencesdo many folders old information compact files help restarted computer wanted leave everytng tech come thanks mike try send maili almost insert pics see details mail sent sent mail,0
339747,624707,new installer images,well need new header watermark bitmaps nsis based windows installer officially branded icons generic icons rob said might right photo tools adjust images,slow delays,mozilla windows wow rvbpre thunderbirdapre super slow response time logged wsm account several days downloaded message including one attach addons worth mentioning except folder columns fast macne feed accounts news checking one imap account vseerror wch logged several days large msf files inboxes filtering junk processing enabled totally unclear caused slowness badness didnt taskmgr running logging enabled recent changes profile reason suspect exclude regression try reproduce time future,0
339775,624955,automatically disabled download attachment dialog,way add download actions remove button search button file log extension double click automatically checkbox shown grayed disabled download attachment dialog way permanently associate log files application tried downloading jpg file manner case checkbox enabled click action gets registered checkbox depend explorer associations doubleclick log file attachment download attachment dialog comes select notepadexe application open drop click automatically checkbox click step fails since checkbox disabled action get registered next time log attachment doubleclicked application invoked automatically button download box also gets disabled quite random havent able pinpoint exactly causes,startupwmclass tags messed,ppaadded repo version thunderbird code named shredder properly set desktop files certain applications linux use result makes major headache use applications like thunderbird spoke several developers fixes problem stems mozilla stable releases come prepackaged distributions ubuntu work absolutely fine pparepo versions update frequently fixed tngs seamless everybody happens every time unless back edit certain config files,0
339789,625146,threading junk interaction issue,email would threaded ups tracking number neweggcom second email comes second tracking number labeled junk appears thread expandcollapse arrow message thread junk folder didnt try sorry sure reproduce seems low priorityoccurrance worth reporting confusing problem,dont count mozmill support functions tests,patch gives realistic idea number tests,0
339790,625166,dragging dropping files message means cannot sent,dragging files message compose window desktop files appear attachments pane everytng looks try send message message send progress never completes however starting attacng files using attach button toolbar successful seems happen time whether select single files multiple files ive tried various file formats managed succeed subsequestly failed every time using attach button toolbar successful ive tried starting new message restarting thunderbird avail compose new email drag files linux desktop message window try sending message sending message window never closes windows says attacng file progress made message hangs cancel attachments sendable gone attach file button also able drag wastebin attachments pane unsurprisingly failed send tnk another bug attacng folders,thunderbird tries render hmtlrar attachments,thunderbird tries render attachmens htmlrar extension didnt test would imagine would also happen attachments wch html filename open mail attachment wch filename end htmlrar seems thunderbird tries render attachment reason thunderbird tnks html file thunderbird handle attachment compressed file,0
339793,625326,composer wrongly handles localized strings,select message forward creates new window first attached screen shot shown composer window right second attachment shown composer window move cursor header body press pgdnpgup may see scrolling text composer correctly redraws earlier wrongly drawn text wch moved outside window borders text isnt redrawn correctly trd attachment shown source letter wch tested,contacts sidebar permanently hidden clicked apply composition session,contact sidebar displayed replying forwarding etc click close sidebarwindow closes never opens toolbar top viewcontact sidebar click checkmark contact sidebar clicking xclose apply instance uncheck display contact sidebar forever reply forward message select view contact sidebar ensure sidebar shown click window close sidebar close reply forward reply forward email againno sidebar unchecked select view top close session click contact sidebar gone forever slect view contact sidebar expect contact sidebar show next reply forward write selected view dropdown unless select view uncheck friends spend hours wondering contacts went took hour system find viewcontact sidebar turned probably someone accidently xclose sidebar writing email,0
339802,625361,crashes server mail,log receive every night contains line lot control characters burning progress console mail list crashes server completely fully upgraded latest packages notng experimental interestingly firefox open file although font rendering problem seen never happens windows versions open thunderbird mail open preview panel disabled server restarts get back logon screen show content mail without crasng ghz auss pce deluxe nvidia ultra nvidia driver kmodnvidiafc kernel fcsmp fedora core,enable nsibrowsersearchservice thunderbird,patch enable nsibrowsersearchservice developing addon wch lets users search terms thunderbird using search engine service firefox seems like good idea,0
339818,625393,quote bar spacing differs left right side,quote bar spacing differs left right side gives tngs bit unbalanced look eye current messagequotescss left right looks bit crowded suggest seems take much space alternative add margin subsequent quote levels wch monospace font settings incidentally gives indent equivalent using quote indicators first level shy subsequent levels tnk prefer look without addition though,emails spradically missing find contents inbox january disappeared also click email comes different heading,find contents inbox january disappeared also click email comes different heading open thunderbird click messsage opens message show previewed find contents inbox january disappeared also click email comes different heading email origin happens goes back normal happens,0
339832,625445,thunderbird installer still includes installedchrometxt,looks like contains following references localeinstallurljarresourcechromejarlocaleeditor localeinstallurljarresourcechromejarlocalewallet skininstallurljarresourcechromeclassicjarskinclassicmessengernewsblog need figure coming thought got rid file software update removes file listed removedfiles list,select thread fails,encountered mozilla windows rvbpre thunderbirdapre select thread fails keyboard ctrlsfta edit select thread leaving unconfirmed havent attempted reproduce know precise encountered folder sorted date threaded selected last thread messages delete key select message attempt select last thread messages fails didnt tnk look error console attempted multiple times couple minutes tried folders select worked minutes later returned original folder saw new message select thread worked pure speculation perhaps new message couldnt see somehow caused select thread failure,0
339849,625472,received messages time stamp either date wrong date,messages recieved today marked time correct time,esc dismisses quickfilterbar threadpane filter keeps focus input still filter entry,folder open selected message quick filter toggled escaping filter ctrlf focus esc close bar input still processed case wanted untag message noticed filter bar visible conditions applied switched entered tag number expected message untagged instead quick filter processed number one email view suddenly gone mail matched condition would expect focus email list restored escaping bar instead,0
339857,625606,quick search box mac wide enough,quick search box mac wide enough,closing thunderbird looking stage leaves thunderbirdbin eating cpu shutdown hang,close thunderbird window looking stage connection window closes thunderbirdbin seems busyloop eating cpu kill also must kill process able open thunderbird open thunderbird close window status bar says looking easier internet connection observe thunderbirdbin eating cpu try open thunderbird observe message saying process running responding kill thunderbirdbin open thunderbird closing window dns lookup leaves thunderbirdbin eating cpu closing window dns lookup quit process gracefully,0
339865,625729,virtual folders showing cycle folder view,asa found one seems plaguing trunk saw build sure long create several virtual folders imap account restart app note dont show virtual folders folder pane start back cycle another view back see virtual folders virtual local folders dont seem plagued,bugs found testing thunderbird alpha release candidates,bugs found testing thunderbird alpha release candidates please mark blocking bug rather commenting,0
339873,625740,copy paste shell crashs thunderbird unexpectedly,crash copy paste shell terminal window need paste another cocoa editor copy paste window thunderbird etheir get crash alas bug cant join crash report apple crash reporter big contact get couldnt reproduce copy paste using mouse selection terminal command cut command paste crash crash reporter invoked crash correct paste raw text,compose lockout occurs,symptoms basically bug occur following patch bug message contain contenteditable div email causes symptoms included attachment,0
339875,625860,ship gaie,gaie locale thunderbird owner signoff ready released want allow time smoketest builds release filing bug keep track next scheduled stability update,exporting multiple folders html saves except first eml,selecting multiple local folders exporting messages html first folder exported html remainder exported eml cant believe one find unable find existing bug report select multiple local folders right click select importexport select export messages folder select html format resultant folder structure subfolders messages exported first messages subfolder messages html others eml addition subfolders ignored messages format selected step also local folders subfolders structure duplicated results workround folder subfolder individually would easy except hundreds folders complex structure duplicating manually time consuming error prone,0
339882,626019,filter date makes certain dates impossible,today may tried create filter rule delete mail inputting data went without problems pressing edit check filter rule somehow date changed couldnt get date stay month june changed july posted german thunderbird forum nice person could recreate exact behavior could narrow bit every month wiht less days february april june september november could set date filter funny tng soon actual date switched hour ago filter accepted months without trouble setting pcclock back recreated falseful behaviour able create filter date month less days set date create filterrule date close filtercreationwindow select newly created filter press edit edit filter date shown filterrule longer filterrule change month forcefully another bug could reproduced thunderbird thunderbird thunderbird,updatepng aeromessengericons,landing bug icon shown win notification bar,0
